Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-13,70130,3370.0,3440.0,3336.0,3421.0,0,0,27382400.0,93110663600.0,1.0,3370.0,3440.0,3336.0,3421.0,27382400.0
2026-01-14,70130,3475.0,3560.0,3433.0,3458.0,0,0,25568600.0,89112019400.0,1.0,3475.0,3560.0,3433.0,3458.0,25568600.0
2026-01-15,70130,3429.0,3507.0,3394.0,3492.0,0,0,16207100.0,56008285900.0,1.0,3429.0,3507.0,3394.0,3492.0,16207100.0
2026-01-16,70130,3509.0,3514.0,3391.0,3419.0,0,0,12902000.0,44299000500.0,1.0,3509.0,3514.0,3391.0,3419.0,12902000.0
2026-01-19,70130,3376.0,3542.0,3320.0,3534.0,0,0,19227600.0,66858107200.0,1.0,3376.0,3542.0,3320.0,3534.0,19227600.0
2026-01-20,70130,3554.0,3709.0,3525.0,3619.0,0,0,30189800.0,109606580600.0,1.0,3554.0,3709.0,3525.0,3619.0,30189800.0
2026-01-21,70130,3505.0,3765.0,3504.0,3667.0,0,0,20776700.0,76093540300.0,1.0,3505.0,3765.0,3504.0,3667.0,20776700.0
2026-01-22,70130,3720.0,3736.0,3503.0,3541.0,0,0,20006300.0,71268443800.0,1.0,3720.0,3736.0,3503.0,3541.0,20006300.0
2026-01-23,70130,3546.0,3680.0,3426.0,3496.0,0,0,27500700.0,97657053500.0,1.0,3546.0,3680.0,3426.0,3496.0,27500700.0
2026-01-26,70130,3504.0,3623.0,3457.0,3600.0,0,0,27458100.0,97018528200.0,1.0,3504.0,3623.0,3457.0,3600.0,27458100.0
2026-01-27,70130,3586.0,3591.0,3487.0,3561.0,0,0,15032700.0,53160400100.0,1.0,3586.0,3591.0,3487.0,3561.0,15032700.0
2026-01-28,70130,3529.0,3530.0,3444.0,3492.0,0,0,11395900.0,39683433800.0,1.0,3529.0,3530.0,3444.0,3492.0,11395900.0
2026-01-29,70130,3562.0,3645.0,3518.0,3588.0,0,0,16831300.0,60425209500.0,1.0,3562.0,3645.0,3518.0,3588.0,16831300.0
2026-01-30,70130,3593.0,3607.0,3515.0,3568.0,0,0,11816700.0,42168529300.0,1.0,3593.0,3607.0,3515.0,3568.0,11816700.0
2026-02-02,70130,3638.0,3671.0,3496.0,3525.0,0,0,15267600.0,54822418200.0,1.0,3638.0,3671.0,3496.0,3525.0,15267600.0
2026-02-03,70130,3577.0,3688.0,3553.0,3688.0,0,0,15640700.0,56923316200.0,1.0,3577.0,3688.0,3553.0,3688.0,15640700.0
2026-02-04,70130,3739.0,3805.0,3666.0,3791.0,0,0,19842400.0,74283360600.0,1.0,3739.0,3805.0,3666.0,3791.0,19842400.0
2026-02-05,70130,3800.0,3820.0,3612.0,3705.0,0,0,20709700.0,76834288200.0,1.0,3800.0,3820.0,3612.0,3705.0,20709700.0
2026-02-06,70130,3745.0,3959.0,3678.0,3946.0,0,0,33612500.0,129826545800.0,1.0,3745.0,3959.0,3678.0,3946.0,33612500.0
2026-02-09,70130,4226.0,4288.0,4101.0,4288.0,0,0,37393800.0,157267630500.0,1.0,4226.0,4288.0,4101.0,4288.0,37393800.0
2026-02-10,70130,4468.0,4698.0,4318.0,4500.0,0,0,76608400.0,348367585100.0,1.0,4468.0,4698.0,4318.0,4500.0,76608400.0
2026-02-12,70130,4290.0,4318.0,4123.0,4150.0,0,0,38228300.0,160137052500.0,1.0,4290.0,4318.0,4123.0,4150.0,38228300.0
2026-02-13,70130,4170.0,4257.0,4121.0,4165.0,0,0,22590800.0,94785351600.0,1.0,4170.0,4257.0,4121.0,4165.0,22590800.0
2026-02-16,70130,4235.0,4236.0,4064.0,4064.0,0,0,13256500.0,54520059500.0,1.0,4235.0,4236.0,4064.0,4064.0,13256500.0
2026-02-17,70130,4085.0,4090.0,3907.0,3920.0,0,0,18925700.0,75263032000.0,1.0,4085.0,4090.0,3907.0,3920.0,18925700.0
2026-02-18,70130,4021.0,4113.0,3991.0,4040.0,0,0,14534100.0,58953919200.0,1.0,4021.0,4113.0,3991.0,4040.0,14534100.0
