Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-13,69200,32480.0,34100.0,32360.0,33080.0,0,0,6675000.0,221842538000.0,1.0,32480.0,34100.0,32360.0,33080.0,6675000.0
2026-01-14,69200,33670.0,35290.0,33460.0,34800.0,0,0,5291800.0,182657192000.0,1.0,33670.0,35290.0,33460.0,34800.0,5291800.0
2026-01-15,69200,34250.0,36000.0,33730.0,35830.0,0,0,4974600.0,171956655000.0,1.0,34250.0,36000.0,33730.0,35830.0,4974600.0
2026-01-16,69200,36600.0,36930.0,35520.0,36590.0,0,0,5313800.0,193655522000.0,1.0,36600.0,36930.0,35520.0,36590.0,5313800.0
2026-01-19,69200,36300.0,37320.0,35860.0,37000.0,0,0,4008500.0,146902186000.0,1.0,36300.0,37320.0,35860.0,37000.0,4008500.0
2026-01-20,69200,36620.0,36860.0,35550.0,36030.0,0,0,3031200.0,109628039000.0,1.0,36620.0,36860.0,35550.0,36030.0,3031200.0
2026-01-21,69200,35480.0,36980.0,35250.0,36600.0,0,0,4188600.0,152044249000.0,1.0,35480.0,36980.0,35250.0,36600.0,4188600.0
2026-01-22,69200,37600.0,39370.0,37410.0,38730.0,0,0,6996600.0,269297895000.0,1.0,37600.0,39370.0,37410.0,38730.0,6996600.0
2026-01-23,69200,37000.0,37200.0,36200.0,36490.0,0,0,5360300.0,196467171000.0,1.0,37000.0,37200.0,36200.0,36490.0,5360300.0
2026-01-26,69200,35790.0,36620.0,35410.0,35700.0,0,0,3363300.0,120752599000.0,1.0,35790.0,36620.0,35410.0,35700.0,3363300.0
2026-01-27,69200,36290.0,37140.0,35780.0,36900.0,0,0,3465800.0,126456354000.0,1.0,36290.0,37140.0,35780.0,36900.0,3465800.0
2026-01-28,69200,37360.0,40320.0,37000.0,39220.0,0,0,6675700.0,254953724000.0,1.0,37360.0,40320.0,37000.0,39220.0,6675700.0
2026-01-29,69200,39220.0,39500.0,36350.0,37460.0,0,0,8151100.0,305774903000.0,1.0,39220.0,39500.0,36350.0,37460.0,8151100.0
2026-01-30,69200,37200.0,37450.0,36030.0,36390.0,0,0,4612300.0,169365779000.0,1.0,37200.0,37450.0,36030.0,36390.0,4612300.0
2026-02-02,69200,33830.0,34230.0,31170.0,31310.0,0,0,7810900.0,254750117000.0,1.0,33830.0,34230.0,31170.0,31310.0,7810900.0
2026-02-03,69200,32350.0,32590.0,31420.0,32100.0,0,0,4795500.0,153365551000.0,1.0,32350.0,32590.0,31420.0,32100.0,4795500.0
2026-02-04,69200,30550.0,30590.0,29375.0,29805.0,0,0,5969900.0,177960653000.0,1.0,30550.0,30590.0,29375.0,29805.0,5969900.0
2026-02-05,69200,29400.0,30410.0,28660.0,28890.0,0,0,5541300.0,163320526000.0,1.0,29400.0,30410.0,28660.0,28890.0,5541300.0
2026-02-06,69200,29305.0,30410.0,28800.0,30190.0,0,0,5418000.0,160511061000.0,1.0,29305.0,30410.0,28800.0,30190.0,5418000.0
2026-02-09,69200,31600.0,31860.0,31110.0,31300.0,0,0,3787700.0,119177022000.0,1.0,31600.0,31860.0,31110.0,31300.0,3787700.0
2026-02-10,69200,31550.0,31700.0,30430.0,30910.0,0,0,3414600.0,105573134000.0,1.0,31550.0,31700.0,30430.0,30910.0,3414600.0
2026-02-12,69200,31600.0,31690.0,30880.0,31150.0,0,0,2820800.0,88032058000.0,1.0,31600.0,31690.0,30880.0,31150.0,2820800.0
2026-02-13,69200,30450.0,31160.0,30320.0,30860.0,0,0,2403200.0,73962624000.0,1.0,30450.0,31160.0,30320.0,30860.0,2403200.0
2026-02-16,69200,30980.0,31110.0,30340.0,30710.0,0,0,1783100.0,54826477000.0,1.0,30980.0,31110.0,30340.0,30710.0,1783100.0
2026-02-17,69200,30940.0,31110.0,30200.0,30620.0,0,0,1740800.0,53197596000.0,1.0,30940.0,31110.0,30200.0,30620.0,1740800.0
2026-02-18,69200,30600.0,31390.0,30490.0,31170.0,0,0,1850000.0,57629693000.0,1.0,30600.0,31390.0,30490.0,31170.0,1850000.0
2026-02-19,69200,31480.0,31790.0,30720.0,31010.0,0,0,2568400.0,79857250000.0,1.0,31480.0,31790.0,30720.0,31010.0,2568400.0
