Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-13,62320,1220.0,1222.0,1152.0,1158.0,0,0,1971500.0,2347005000.0,1.0,1220.0,1222.0,1152.0,1158.0,1971500.0
2026-01-14,62320,1160.0,1203.0,1116.0,1124.0,0,0,1247400.0,1434005700.0,1.0,1160.0,1203.0,1116.0,1124.0,1247400.0
2026-01-15,62320,1105.0,1202.0,1102.0,1168.0,0,0,1522700.0,1768318200.0,1.0,1105.0,1202.0,1102.0,1168.0,1522700.0
2026-01-16,62320,1157.0,1186.0,1123.0,1149.0,0,0,834100.0,956410200.0,1.0,1157.0,1186.0,1123.0,1149.0,834100.0
2026-01-19,62320,1140.0,1193.0,1120.0,1174.0,0,0,628200.0,728476700.0,1.0,1140.0,1193.0,1120.0,1174.0,628200.0
2026-01-20,62320,1194.0,1196.0,1128.0,1128.0,0,0,575700.0,664346800.0,1.0,1194.0,1196.0,1128.0,1128.0,575700.0
2026-01-21,62320,1090.0,1112.0,1072.0,1082.0,0,0,569600.0,621885700.0,1.0,1090.0,1112.0,1072.0,1082.0,569600.0
2026-01-22,62320,1134.0,1144.0,1103.0,1110.0,0,0,552100.0,619768900.0,1.0,1134.0,1144.0,1103.0,1110.0,552100.0
2026-01-23,62320,1100.0,1135.0,1092.0,1108.0,0,0,323500.0,359719000.0,1.0,1100.0,1135.0,1092.0,1108.0,323500.0
2026-01-26,62320,1101.0,1118.0,1072.0,1075.0,0,0,360800.0,392894700.0,1.0,1101.0,1118.0,1072.0,1075.0,360800.0
2026-01-27,62320,1068.0,1097.0,1043.0,1096.0,0,0,343200.0,368114300.0,1.0,1068.0,1097.0,1043.0,1096.0,343200.0
2026-01-28,62320,1082.0,1082.0,1047.0,1056.0,0,0,308100.0,326804700.0,1.0,1082.0,1082.0,1047.0,1056.0,308100.0
2026-01-29,62320,1045.0,1075.0,1031.0,1060.0,0,0,348200.0,367302000.0,1.0,1045.0,1075.0,1031.0,1060.0,348200.0
2026-01-30,62320,1050.0,1090.0,1047.0,1086.0,0,0,352600.0,376724900.0,1.0,1050.0,1090.0,1047.0,1086.0,352600.0
2026-02-02,62320,1080.0,1117.0,1065.0,1065.0,0,0,443400.0,481492300.0,1.0,1080.0,1117.0,1065.0,1065.0,443400.0
2026-02-03,62320,1070.0,1096.0,1069.0,1092.0,0,0,238500.0,258157300.0,1.0,1070.0,1096.0,1069.0,1092.0,238500.0
2026-02-04,62320,1104.0,1114.0,1075.0,1114.0,0,0,311100.0,339848700.0,1.0,1104.0,1114.0,1075.0,1114.0,311100.0
2026-02-05,62320,1114.0,1119.0,1095.0,1110.0,0,0,286800.0,317089800.0,1.0,1114.0,1119.0,1095.0,1110.0,286800.0
2026-02-06,62320,1100.0,1170.0,1058.0,1170.0,0,0,807600.0,912459000.0,1.0,1100.0,1170.0,1058.0,1170.0,807600.0
2026-02-09,62320,1190.0,1197.0,1132.0,1170.0,0,0,870300.0,1011374900.0,1.0,1190.0,1197.0,1132.0,1170.0,870300.0
2026-02-10,62320,1189.0,1189.0,1155.0,1172.0,0,0,611300.0,714789700.0,1.0,1189.0,1189.0,1155.0,1172.0,611300.0
2026-02-12,62320,1168.0,1173.0,1142.0,1162.0,0,0,601700.0,695631100.0,1.0,1168.0,1173.0,1142.0,1162.0,601700.0
2026-02-13,62320,1143.0,1151.0,1101.0,1113.0,0,0,448200.0,502048300.0,1.0,1143.0,1151.0,1101.0,1113.0,448200.0
2026-02-16,62320,1141.0,1180.0,1125.0,1172.0,0,0,821900.0,955081200.0,1.0,1141.0,1180.0,1125.0,1172.0,821900.0
2026-02-17,62320,1180.0,1180.0,1140.0,1146.0,0,0,403900.0,466682900.0,1.0,1180.0,1180.0,1140.0,1146.0,403900.0
2026-02-18,62320,1151.0,1241.0,1150.0,1234.0,0,0,997100.0,1200004000.0,1.0,1151.0,1241.0,1150.0,1234.0,997100.0
2026-02-19,62320,1205.0,1277.0,1183.0,1271.0,0,0,964700.0,1198513500.0,1.0,1205.0,1277.0,1183.0,1271.0,964700.0
2026-02-20,62320,1261.0,1293.0,1225.0,1282.0,0,0,612600.0,771715600.0,1.0,1261.0,1293.0,1225.0,1282.0,612600.0
2026-02-24,62320,1300.0,1320.0,1220.0,1252.0,0,0,862100.0,1087985000.0,1.0,1300.0,1320.0,1220.0,1252.0,862100.0
2026-02-25,62320,1235.0,1313.0,1232.0,1289.0,0,0,654000.0,835761700.0,1.0,1235.0,1313.0,1232.0,1289.0,654000.0
2026-02-26,62320,1289.0,1316.0,1241.0,1249.0,0,0,733500.0,940260100.0,1.0,1289.0,1316.0,1241.0,1249.0,733500.0
2026-02-27,62320,1262.0,1450.0,1251.0,1450.0,0,0,2159100.0,2940333400.0,1.0,1262.0,1450.0,1251.0,1450.0,2159100.0
2026-03-02,62320,1480.0,1597.0,1456.0,1512.0,0,0,3798400.0,5833650700.0,1.0,1480.0,1597.0,1456.0,1512.0,3798400.0
2026-03-03,62320,1517.0,1544.0,1412.0,1415.0,0,0,1496400.0,2202686400.0,1.0,1517.0,1544.0,1412.0,1415.0,1496400.0
2026-03-04,62320,1355.0,1452.0,1303.0,1347.0,0,0,1525800.0,2080881500.0,1.0,1355.0,1452.0,1303.0,1347.0,1525800.0
2026-03-05,62320,1399.0,1457.0,1365.0,1413.0,0,0,984700.0,1391078200.0,1.0,1399.0,1457.0,1365.0,1413.0,984700.0
2026-03-06,62320,1412.0,1505.0,1411.0,1505.0,0,0,1268200.0,1858652900.0,1.0,1412.0,1505.0,1411.0,1505.0,1268200.0
2026-03-09,62320,1421.0,1514.0,1395.0,1493.0,0,0,1557000.0,2245712400.0,1.0,1421.0,1514.0,1395.0,1493.0,1557000.0
2026-03-10,62320,1507.0,1602.0,1445.0,1600.0,0,0,2250600.0,3447265200.0,1.0,1507.0,1602.0,1445.0,1600.0,2250600.0
2026-03-11,62320,1634.0,1733.0,1617.0,1668.0,0,0,2290300.0,3859607900.0,1.0,1634.0,1733.0,1617.0,1668.0,2290300.0
2026-03-12,62320,1720.0,1755.0,1640.0,1668.0,0,0,1663100.0,2819713300.0,1.0,1720.0,1755.0,1640.0,1668.0,1663100.0
2026-03-13,62320,1668.0,1835.0,1646.0,1773.0,0,0,2027600.0,3587040700.0,1.0,1668.0,1835.0,1646.0,1773.0,2027600.0
2026-03-16,62320,1768.0,1841.0,1697.0,1703.0,0,0,1586300.0,2807051000.0,1.0,1768.0,1841.0,1697.0,1703.0,1586300.0
2026-03-17,62320,1722.0,1785.0,1625.0,1645.0,0,0,1746400.0,2951339500.0,1.0,1722.0,1785.0,1625.0,1645.0,1746400.0
2026-03-18,62320,1640.0,1694.0,1603.0,1645.0,0,0,949300.0,1557462500.0,1.0,1640.0,1694.0,1603.0,1645.0,949300.0
