Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-13,68620,1585.0,1588.0,1539.0,1574.0,0,0,147000.0,230025800.0,1.0,1585.0,1588.0,1539.0,1574.0,147000.0
2026-01-14,68620,1585.0,1645.0,1555.0,1641.0,0,0,122000.0,196717200.0,1.0,1585.0,1645.0,1555.0,1641.0,122000.0
2026-01-15,68620,1641.0,1672.0,1618.0,1650.0,0,0,169400.0,278753500.0,1.0,1641.0,1672.0,1618.0,1650.0,169400.0
2026-01-16,68620,1677.0,1681.0,1606.0,1679.0,0,0,102500.0,169545000.0,1.0,1677.0,1681.0,1606.0,1679.0,102500.0
2026-01-19,68620,1665.0,1667.0,1613.0,1653.0,0,0,106600.0,175060500.0,1.0,1665.0,1667.0,1613.0,1653.0,106600.0
2026-01-20,68620,1670.0,1695.0,1625.0,1625.0,0,0,116300.0,192471900.0,1.0,1670.0,1695.0,1625.0,1625.0,116300.0
2026-01-21,68620,1590.0,1716.0,1571.0,1689.0,0,0,186500.0,309402900.0,1.0,1590.0,1716.0,1571.0,1689.0,186500.0
2026-01-22,68620,1797.0,1915.0,1712.0,1855.0,0,0,813800.0,1496008300.0,1.0,1797.0,1915.0,1712.0,1855.0,813800.0
2026-01-23,68620,1883.0,1910.0,1791.0,1829.0,0,0,477000.0,878247900.0,1.0,1883.0,1910.0,1791.0,1829.0,477000.0
2026-01-26,68620,1766.0,1852.0,1760.0,1781.0,0,0,240100.0,430770700.0,1.0,1766.0,1852.0,1760.0,1781.0,240100.0
2026-01-27,68620,1783.0,1790.0,1696.0,1757.0,0,0,323200.0,560019000.0,1.0,1783.0,1790.0,1696.0,1757.0,323200.0
2026-01-28,68620,1751.0,1753.0,1661.0,1710.0,0,0,255000.0,434239100.0,1.0,1751.0,1753.0,1661.0,1710.0,255000.0
2026-01-29,68620,1744.0,1759.0,1576.0,1659.0,0,0,630000.0,1049027900.0,1.0,1744.0,1759.0,1576.0,1659.0,630000.0
2026-01-30,68620,1679.0,1713.0,1621.0,1650.0,0,0,252000.0,419652800.0,1.0,1679.0,1713.0,1621.0,1650.0,252000.0
2026-02-02,68620,1643.0,1643.0,1491.0,1504.0,0,0,396100.0,614424600.0,1.0,1643.0,1643.0,1491.0,1504.0,396100.0
2026-02-03,68620,1536.0,1573.0,1507.0,1540.0,0,0,212400.0,327532400.0,1.0,1536.0,1573.0,1507.0,1540.0,212400.0
2026-02-04,68620,1540.0,1540.0,1456.0,1485.0,0,0,202900.0,302010800.0,1.0,1540.0,1540.0,1456.0,1485.0,202900.0
2026-02-05,68620,1459.0,1517.0,1453.0,1485.0,0,0,139900.0,208465500.0,1.0,1459.0,1517.0,1453.0,1485.0,139900.0
2026-02-06,68620,1475.0,1485.0,1427.0,1453.0,0,0,171000.0,248205900.0,1.0,1475.0,1485.0,1427.0,1453.0,171000.0
2026-02-09,68620,1477.0,1486.0,1426.0,1451.0,0,0,177500.0,258813200.0,1.0,1477.0,1486.0,1426.0,1451.0,177500.0
2026-02-10,68620,1495.0,1563.0,1493.0,1522.0,0,0,421700.0,645435600.0,1.0,1495.0,1563.0,1493.0,1522.0,421700.0
2026-02-12,68620,1922.0,1922.0,1922.0,1922.0,1,0,36700.0,70537400.0,1.0,1922.0,1922.0,1922.0,1922.0,36700.0
2026-02-13,68620,2322.0,2322.0,2322.0,2322.0,1,0,70500.0,163701000.0,1.0,2322.0,2322.0,2322.0,2322.0,70500.0
