Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-06,80350,37200.0,37600.0,36620.0,37350.0,0,0,3860200.0,143640414000.0,1.0,37200.0,37600.0,36620.0,37350.0,3860200.0
2026-01-07,80350,37500.0,38510.0,37390.0,38170.0,0,0,3780900.0,143985257000.0,1.0,37500.0,38510.0,37390.0,38170.0,3780900.0
2026-01-08,80350,37180.0,37470.0,36440.0,36640.0,0,0,4022200.0,148497988000.0,1.0,37180.0,37470.0,36440.0,36640.0,4022200.0
2026-01-09,80350,37000.0,38200.0,36480.0,37910.0,0,0,4751700.0,177948761000.0,1.0,37000.0,38200.0,36480.0,37910.0,4751700.0
2026-01-13,80350,41000.0,41360.0,40010.0,41030.0,0,0,5383100.0,220667989000.0,1.0,41000.0,41360.0,40010.0,41030.0,5383100.0
2026-01-14,80350,41460.0,42400.0,41260.0,42310.0,0,0,4203600.0,176257956000.0,1.0,41460.0,42400.0,41260.0,42310.0,4203600.0
2026-01-15,80350,41000.0,43000.0,40670.0,42590.0,0,0,4885600.0,202764479000.0,1.0,41000.0,43000.0,40670.0,42590.0,4885600.0
2026-01-16,80350,43000.0,43010.0,41600.0,42150.0,0,0,4456700.0,188139214000.0,1.0,43000.0,43010.0,41600.0,42150.0,4456700.0
2026-01-19,80350,42020.0,42430.0,41660.0,42180.0,0,0,2722800.0,114625881000.0,1.0,42020.0,42430.0,41660.0,42180.0,2722800.0
2026-01-20,80350,41740.0,41920.0,40610.0,41080.0,0,0,2661800.0,109292053000.0,1.0,41740.0,41920.0,40610.0,41080.0,2661800.0
2026-01-21,80350,40220.0,41560.0,40220.0,41210.0,0,0,3638100.0,149164103000.0,1.0,40220.0,41560.0,40220.0,41210.0,3638100.0
2026-01-22,80350,42820.0,43330.0,42110.0,42500.0,0,0,4242100.0,181394427000.0,1.0,42820.0,43330.0,42110.0,42500.0,4242100.0
2026-01-23,80350,42310.0,42540.0,41530.0,41720.0,0,0,3128600.0,131401280000.0,1.0,42310.0,42540.0,41530.0,41720.0,3128600.0
2026-01-26,80350,41020.0,42320.0,40830.0,41090.0,0,0,2878400.0,119147629000.0,1.0,41020.0,42320.0,40830.0,41090.0,2878400.0
2026-01-27,80350,41390.0,42200.0,40980.0,42130.0,0,0,2713800.0,113171376000.0,1.0,41390.0,42200.0,40980.0,42130.0,2713800.0
2026-01-28,80350,42790.0,44610.0,42290.0,43800.0,0,0,4182800.0,180657903000.0,1.0,42790.0,44610.0,42290.0,43800.0,4182800.0
2026-01-29,80350,44410.0,44430.0,41090.0,41330.0,0,0,4689400.0,197843590000.0,1.0,44410.0,44430.0,41090.0,41330.0,4689400.0
2026-01-30,80350,41020.0,41940.0,40770.0,41310.0,0,0,3513500.0,145520466000.0,1.0,41020.0,41940.0,40770.0,41310.0,3513500.0
2026-02-02,80350,40280.0,41370.0,39620.0,39660.0,0,0,3568300.0,143778998000.0,1.0,40280.0,41370.0,39620.0,39660.0,3568300.0
2026-02-03,80350,40580.0,41790.0,40180.0,41560.0,0,0,3486600.0,143519096000.0,1.0,40580.0,41790.0,40180.0,41560.0,3486600.0
2026-02-04,80350,40580.0,41000.0,39940.0,40700.0,0,0,2431800.0,98651423000.0,1.0,40580.0,41000.0,39940.0,40700.0,2431800.0
2026-02-05,80350,40050.0,40720.0,39480.0,39990.0,0,0,2954000.0,118264576000.0,1.0,40050.0,40720.0,39480.0,39990.0,2954000.0
2026-02-06,80350,40160.0,41350.0,39820.0,41030.0,0,0,3289700.0,134109874000.0,1.0,40160.0,41350.0,39820.0,41030.0,3289700.0
