Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-06,65010,5368.0,5445.0,5232.0,5445.0,0,0,23031200.0,123539716700.0,1.0,5368.0,5445.0,5232.0,5445.0,23031200.0
2026-01-07,65010,5345.0,5426.0,5252.0,5263.0,0,0,11875300.0,63169150600.0,1.0,5345.0,5426.0,5252.0,5263.0,11875300.0
2026-01-08,65010,5243.0,5246.0,5061.0,5088.0,0,0,16518000.0,84625489700.0,1.0,5243.0,5246.0,5061.0,5088.0,16518000.0
2026-01-09,65010,5051.0,5135.0,5033.0,5135.0,0,0,11988600.0,61028169700.0,1.0,5051.0,5135.0,5033.0,5135.0,11988600.0
2026-01-13,65010,5321.0,5330.0,5258.0,5330.0,0,0,13705100.0,72745159200.0,1.0,5321.0,5330.0,5258.0,5330.0,13705100.0
2026-01-14,65010,5353.0,5398.0,5301.0,5398.0,0,0,10936000.0,58714884800.0,1.0,5353.0,5398.0,5301.0,5398.0,10936000.0
2026-01-15,65010,5400.0,5421.0,5351.0,5358.0,0,0,12042200.0,64740247200.0,1.0,5400.0,5421.0,5351.0,5358.0,12042200.0
2026-01-16,65010,5285.0,5293.0,5188.0,5204.0,0,0,14860700.0,77643466500.0,1.0,5285.0,5293.0,5188.0,5204.0,14860700.0
2026-01-19,65010,5111.0,5229.0,5096.0,5219.0,0,0,8735600.0,45248906700.0,1.0,5111.0,5229.0,5096.0,5219.0,8735600.0
2026-01-20,65010,5221.0,5260.0,5163.0,5197.0,0,0,10077400.0,52523144700.0,1.0,5221.0,5260.0,5163.0,5197.0,10077400.0
2026-01-21,65010,5098.0,5220.0,5093.0,5181.0,0,0,10542300.0,54520832900.0,1.0,5098.0,5220.0,5093.0,5181.0,10542300.0
2026-01-22,65010,5317.0,5317.0,5226.0,5264.0,0,0,9160700.0,48247484800.0,1.0,5317.0,5317.0,5226.0,5264.0,9160700.0
2026-01-23,65010,5350.0,5366.0,5248.0,5299.0,0,0,12718600.0,67576512600.0,1.0,5350.0,5366.0,5248.0,5299.0,12718600.0
2026-01-26,65010,5175.0,5194.0,5081.0,5107.0,0,0,10803900.0,55373952900.0,1.0,5175.0,5194.0,5081.0,5107.0,10803900.0
2026-01-27,65010,5145.0,5146.0,5075.0,5094.0,0,0,9552900.0,48780091500.0,1.0,5145.0,5146.0,5075.0,5094.0,9552900.0
2026-01-28,65010,5146.0,5160.0,5053.0,5087.0,0,0,10072700.0,51342647700.0,1.0,5146.0,5160.0,5053.0,5087.0,10072700.0
2026-01-29,65010,5145.0,5150.0,5058.0,5077.0,0,0,13367200.0,68046917700.0,1.0,5145.0,5150.0,5058.0,5077.0,13367200.0
2026-01-30,65010,5277.0,5361.0,5155.0,5361.0,0,0,25204500.0,133425087100.0,1.0,5277.0,5361.0,5155.0,5361.0,25204500.0
2026-02-02,65010,5361.0,5491.0,5273.0,5289.0,0,0,14038000.0,75323092000.0,1.0,5361.0,5491.0,5273.0,5289.0,14038000.0
2026-02-03,65010,5389.0,5420.0,5336.0,5381.0,0,0,13230100.0,71200696200.0,1.0,5389.0,5420.0,5336.0,5381.0,13230100.0
2026-02-04,65010,5330.0,5343.0,5042.0,5160.0,0,0,28853500.0,148561545300.0,1.0,5330.0,5343.0,5042.0,5160.0,28853500.0
2026-02-05,65010,5080.0,5230.0,5073.0,5164.0,0,0,18797200.0,97013403500.0,1.0,5080.0,5230.0,5073.0,5164.0,18797200.0
2026-02-06,65010,5206.0,5413.0,5171.0,5367.0,0,0,18169600.0,96810076900.0,1.0,5206.0,5413.0,5171.0,5367.0,18169600.0
2026-02-09,65010,5667.0,5842.0,5628.0,5818.0,0,0,26195600.0,150300629100.0,1.0,5667.0,5842.0,5628.0,5818.0,26195600.0
2026-02-10,65010,5888.0,6039.0,5650.0,5650.0,0,0,25259600.0,145633725100.0,1.0,5888.0,6039.0,5650.0,5650.0,25259600.0
2026-02-12,65010,5644.0,5740.0,5520.0,5575.0,0,0,17820600.0,100004233400.0,1.0,5644.0,5740.0,5520.0,5575.0,17820600.0
2026-02-13,65010,5375.0,5460.0,5209.0,5209.0,0,0,25954200.0,137539069700.0,1.0,5375.0,5460.0,5209.0,5209.0,25954200.0
2026-02-16,65010,5108.0,5178.0,5060.0,5086.0,0,0,16691000.0,85272453400.0,1.0,5108.0,5178.0,5060.0,5086.0,16691000.0
2026-02-17,65010,5060.0,5075.0,4821.0,4897.0,0,0,24233700.0,119123952900.0,1.0,5060.0,5075.0,4821.0,4897.0,24233700.0
2026-02-18,65010,4947.0,4975.0,4853.0,4912.0,0,0,21394500.0,105389862600.0,1.0,4947.0,4975.0,4853.0,4912.0,21394500.0
2026-02-19,65010,5050.0,5107.0,4980.0,4992.0,0,0,20016700.0,100871125100.0,1.0,5050.0,5107.0,4980.0,4992.0,20016700.0
2026-02-20,65010,4992.0,4993.0,4913.0,4930.0,0,0,13369000.0,66063654200.0,1.0,4992.0,4993.0,4913.0,4930.0,13369000.0
2026-02-24,65010,4900.0,5007.0,4749.0,4813.0,0,0,22878700.0,111094641100.0,1.0,4900.0,5007.0,4749.0,4813.0,22878700.0
