Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-07,35630,8548.0,8578.0,8350.0,8406.0,0,0,1042900.0,8788616700.0,1.0,8548.0,8578.0,8350.0,8406.0,1042900.0
2026-01-08,35630,8490.0,8808.0,8450.0,8596.0,0,0,1411700.0,12208931500.0,1.0,8490.0,8808.0,8450.0,8596.0,1411700.0
2026-01-09,35630,8650.0,8785.0,8566.0,8742.0,0,0,855300.0,7437650100.0,1.0,8650.0,8785.0,8566.0,8742.0,855300.0
2026-01-13,35630,8883.0,8966.0,8381.0,8432.0,0,0,1546600.0,13257339300.0,1.0,8883.0,8966.0,8381.0,8432.0,1546600.0
2026-01-14,35630,8600.0,8690.0,8458.0,8613.0,0,0,894200.0,7672684400.0,1.0,8600.0,8690.0,8458.0,8613.0,894200.0
2026-01-15,35630,8598.0,8804.0,8474.0,8505.0,0,0,1112800.0,9576836200.0,1.0,8598.0,8804.0,8474.0,8505.0,1112800.0
2026-01-16,35630,8470.0,8514.0,8325.0,8419.0,0,0,1006600.0,8478394300.0,1.0,8470.0,8514.0,8325.0,8419.0,1006600.0
2026-01-19,35630,8387.0,8536.0,8330.0,8484.0,0,0,846000.0,7171979300.0,1.0,8387.0,8536.0,8330.0,8484.0,846000.0
2026-01-20,35630,8487.0,9138.0,8473.0,8914.0,0,0,1817100.0,16171326500.0,1.0,8487.0,9138.0,8473.0,8914.0,1817100.0
2026-01-21,35630,8854.0,8975.0,8696.0,8721.0,0,0,1091300.0,9577297700.0,1.0,8854.0,8975.0,8696.0,8721.0,1091300.0
2026-01-22,35630,8773.0,8825.0,8608.0,8670.0,0,0,721100.0,6264949600.0,1.0,8773.0,8825.0,8608.0,8670.0,721100.0
2026-01-23,35630,8680.0,8913.0,8663.0,8876.0,0,0,841300.0,7408359000.0,1.0,8680.0,8913.0,8663.0,8876.0,841300.0
2026-01-26,35630,8913.0,9014.0,8814.0,8884.0,0,0,1121100.0,9984893300.0,1.0,8913.0,9014.0,8814.0,8884.0,1121100.0
2026-01-27,35630,8915.0,9012.0,8842.0,8868.0,0,0,803900.0,7163524000.0,1.0,8915.0,9012.0,8842.0,8868.0,803900.0
2026-01-28,35630,8927.0,9064.0,8867.0,8895.0,0,0,654400.0,5851361200.0,1.0,8927.0,9064.0,8867.0,8895.0,654400.0
2026-01-29,35630,8785.0,8881.0,8446.0,8451.0,0,0,1446200.0,12365889600.0,1.0,8785.0,8881.0,8446.0,8451.0,1446200.0
2026-01-30,35630,8450.0,8519.0,8306.0,8471.0,0,0,799500.0,6748991200.0,1.0,8450.0,8519.0,8306.0,8471.0,799500.0
2026-02-02,35630,8471.0,8503.0,8207.0,8307.0,0,0,929300.0,7749885600.0,1.0,8471.0,8503.0,8207.0,8307.0,929300.0
2026-02-03,35630,8297.0,8297.0,8055.0,8107.0,0,0,1318000.0,10708504500.0,1.0,8297.0,8297.0,8055.0,8107.0,1318000.0
2026-02-04,35630,8195.0,8369.0,8155.0,8280.0,0,0,1565100.0,12966347600.0,1.0,8195.0,8369.0,8155.0,8280.0,1565100.0
2026-02-05,35630,8349.0,8727.0,8222.0,8655.0,0,0,1816000.0,15547166300.0,1.0,8349.0,8727.0,8222.0,8655.0,1816000.0
