Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2026-01-07,57060,19420.0,20545.0,19265.0,19265.0,0,0,2415000.0,47809163000.0,1.0,19420.0,20545.0,19265.0,19265.0,2415000.0
2026-01-08,57060,19310.0,20725.0,19240.0,20140.0,0,0,3481200.0,70014203500.0,1.0,19310.0,20725.0,19240.0,20140.0,3481200.0
2026-01-09,57060,19845.0,20300.0,19480.0,19900.0,0,0,1844900.0,36503350500.0,1.0,19845.0,20300.0,19480.0,19900.0,1844900.0
2026-01-13,57060,21200.0,21395.0,20250.0,20295.0,0,0,2063900.0,42781703500.0,1.0,21200.0,21395.0,20250.0,20295.0,2063900.0
2026-01-14,57060,20670.0,21600.0,20460.0,21445.0,0,0,2174000.0,45931713500.0,1.0,20670.0,21600.0,20460.0,21445.0,2174000.0
2026-01-15,57060,21455.0,22175.0,21250.0,21645.0,0,0,2533000.0,55199547500.0,1.0,21455.0,22175.0,21250.0,21645.0,2533000.0
2026-01-16,57060,21675.0,22535.0,21550.0,22220.0,0,0,2138300.0,47292265000.0,1.0,21675.0,22535.0,21550.0,22220.0,2138300.0
2026-01-19,57060,21985.0,22960.0,21880.0,22920.0,0,0,2692000.0,60477053500.0,1.0,21985.0,22960.0,21880.0,22920.0,2692000.0
2026-01-20,57060,22630.0,22660.0,21305.0,22040.0,0,0,2449000.0,53805950000.0,1.0,22630.0,22660.0,21305.0,22040.0,2449000.0
2026-01-21,57060,21410.0,22410.0,21405.0,21970.0,0,0,1704300.0,37502039500.0,1.0,21410.0,22410.0,21405.0,21970.0,1704300.0
2026-01-22,57060,22165.0,22690.0,21575.0,21685.0,0,0,2274500.0,49858409500.0,1.0,22165.0,22690.0,21575.0,21685.0,2274500.0
2026-01-23,57060,21800.0,22195.0,21520.0,21815.0,0,0,1339100.0,29294000000.0,1.0,21800.0,22195.0,21520.0,21815.0,1339100.0
2026-01-26,57060,21700.0,22485.0,21465.0,21705.0,0,0,1582600.0,34776107000.0,1.0,21700.0,22485.0,21465.0,21705.0,1582600.0
2026-01-27,57060,21505.0,22010.0,21400.0,21900.0,0,0,1433400.0,31219719000.0,1.0,21505.0,22010.0,21400.0,21900.0,1433400.0
2026-01-28,57060,22000.0,22565.0,21195.0,21570.0,0,0,2037700.0,44210972500.0,1.0,22000.0,22565.0,21195.0,21570.0,2037700.0
2026-01-29,57060,21570.0,21895.0,20905.0,21630.0,0,0,1767700.0,38109466500.0,1.0,21570.0,21895.0,20905.0,21630.0,1767700.0
2026-01-30,57060,21210.0,21470.0,20075.0,20370.0,0,0,2095900.0,43516645000.0,1.0,21210.0,21470.0,20075.0,20370.0,2095900.0
2026-02-02,57060,19985.0,21220.0,19510.0,19795.0,0,0,3081900.0,62582211500.0,1.0,19985.0,21220.0,19510.0,19795.0,3081900.0
